company,job_title,location,company_rating,job_age,job_link,scraping_date
HAMERICA'S,Cuoco,Italia,,28 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2318&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7a657dd1&cb=1677590760289&jobListingId=1008437815528&cpc=F9A77EB4FA44235E&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-bddfd866100155c0--6NYlbfkN0CNq0fh7MRULVIX53iSb3pgFWNH90esS3YQ5Tu3o6AAobvAiykY4QcBovhqZ3FgrqPy2r2rdm-mZ8rX7SNg3vBSmkJmBoQjLKMGeAg-hQaAecYO2jmvlisSw4s1M_CQkszWtAlJcPDVC9mzeb8hoI2b77HOoN0YzDNcrED6piZBjKvqhLZtVv3aDVY1NuofEyjn2WUIMv9PxjRMke0DKE7xLwmSGPky2hHHFgVB_bOo4lDvwhJLHIdwZpHDF84xxbSb4oYyuYedUR3bzHQ0s0JH3nkeP71r2uCKdr7s1XxXK4MukV3zBydGdZNiqyI3dGW9Hx2f-wrON0lS3XKzlZBXWb7Z1DvwyEW21Y4iZXoOX5Qn37bpSsv8VJYmY58_omu5u1vg9fYl4rQvas4f2mh8ltovQAGWoyeVsa_xp42rEzPeewRy3qDC0eQfFYuz8pTeNTX5BTb_rDfaiRPjWiNeGjw7ixiK1yi-nPfwprRcL2aGWArw58teBC9jqe5JmpjcuzW1OPbMnrX_mYyP5speorGxO0IuDMIGJ7jX8PG4bY8s9Q_2Wnr2FsXMVsyfwkNqXMZmqHwlFq8RklmafrWVYX5Q-KsOWIY%3D,2023-02-28
Marion di Emme Group S.p.A.,Consulente commerciale,Italia,,21 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2319&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_39b66638&cb=1677590760289&jobListingId=1008456229248&cpc=FD56AAAF1899B499&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-b9983edb23c8e3a9--6NYlbfkN0Bf6SpvFAks0P7WlvdydL4-TMXhfTE1wcYF18NEx2q2VEO7egiPGX2wb1t_m19Vg2ETP8Y3ohhn14-wcZHJGqwQivtvkGOegax9_GBFkQgeRlRzxgT4Ab8BUYfTxkJu4IPCYxNj8E8j8YhQiJJltW3rUf6OSy04tWDqrnr0wom3_HuLJ2CDCJE4aMlfi89r_4I1qLZbaUtvBDhEQ5I9ldAg3K3phYaJf9VxAIp2URyhrVQxgSukrbPli3bNmn6xnqBS8oz7aJ6KstdoonSu33Pz1BuZ8qjXEbNGwbB-6HKdTSKBgv1wnWnK2pBpZtJCPKIyXzGE49IUOEpCCG9txZk94R2zQDX-a67MXMMoGBqfVLVKbgNVlt2mSrxbZdXfxOjclrYH5sbTAp7i0a-wRUzG_PzoEQjMPtb2yzZUdSP3vvQHhc7nFYSMUy-mkbNuiopkGw0caM9IzD0xwXJyOni64MSBxBP1Lz8n19MsckaRKZhaqEO4HPz7DDhE_eGIkTxu_FTf8EpeWJwo-TPNaW4P8OYSDQ-j6V5jf7wzOy-Fl4bWrjLzWXvaskEUGfl9Q56W1dPhUThzA5SXsTQICMs0us2u5xm1Zag%3D,2023-02-28
Yeswework B.V.,Addetto Alle Vendite,Italia,,25 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2320&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0224d50e&cb=1677590760289&jobListingId=1008448127684&cpc=BBBD384EA192911E&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-0163c8c2f92840f9--6NYlbfkN0DVWVpzXZsQsPbvuwLc2lWa_WplDJfu0i7onwuQrPPz4l2iGxSSD6fQDoHqnVrwut1ncP4Rtr4BTGfjzN_2HX4JXajqUg4ISJuZza5U2qCEp3gFv2glSmgz9uC1Ird2_-742vWkw4orK-hnx0szs_xDyUnA7b7_jws8UALJ9X3qTpORsq7KP9yEWAYD_xnALYahnNbgZCZCwoZNaVhPo6zb0_3q7qvJDeTmjpnRVgYFPFvZ6KreMwo5g7SMfEabz3oWa5JFBObGJIl6Y9KeV85llPi9nOGCCmkK8odhbx9ojWOP5y2i8HtgV530fUmdILcG_IiSweY7T0e1GfbLyet7-ingkh-P3YXwFim49XlbPm-8DPFvVkMfQVBPFYm2re26k87_YpQosw7DnG9lokcD6zRdGhqU3UOEVACCphl7G4AdU-G2qRL0-oFTFN0c6lixqWymJYdks2gZJMkhnoz5-RaidYfUarDpHXW7vOahNe0WevkaJjDkqPKGhiwWAYEMwK3n-At4YNcsJ83AN8JObUyRVnYsOhmST-K1xW1moDFOXm6sFe7lcUA6rEWCOOPGrqroDcEdeaFytAUcSRe9,2023-02-28
Il Cellese Winery Boutique,Cameriere,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2321&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_70e093bb&cb=1677590760290&jobListingId=1008430182148&cpc=64DC0C913FDBAADD&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-8894dff3a6f00d4e--6NYlbfkN0BUVIGHFGJoalvj66pJzJTgI033FVoFI_-PehCSFahxdJQx0KnwJEWzOajL2vhlm5XCfhnHbCRyRvgPdr8obE6a2g5-M2yCt97eGnNelkUfdxkvkIl4-9Kc1mWHU-ysQ6y72DcRg8XPjiI6w7Ce17dEDMli2DvP17kxy_uhM-k8N_2VoZz2odvLskyGaQcFwVj1EMJoEWTceLHuEu9k50qorPM9kwOfXvbyOCSgCRe4UvxuW5e30aoYKXFLNJlo-NqbRXnjRPLZJTE1nB8y9dcmgeh7GaUIyF7ieu7hU_NeZlQrVGJ-VWaxzR80x6EyqJU5CeTxSuCByJM6MkgstyZBDsouTkmgCkkS3l0_T8K3bb6Z8Zkks_ACoSMAYe1xuS4C_LQ9UKJBluUYykiIantKY9HCodf3cErutZY1dr-XN4xvurdH9jvL9fSvuzmYn_jbKcu_le84XU2t3r9ExL6tdWHoGpQmWve6wO4c3XMvbJvqgtmNT6YV-PGd3Ubge_auTZ_jOdx0vleArgc5JJCSOcL9Y0-7MOTSj55R36SYPPCbKaBHKWzP,2023-02-28
Umana spa,Contabile,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",6 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2322&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&cs=1_5eb8ffff&cb=1677590760289&jobListingId=1008485243650&cpc=2187E14FC6F1B769&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-6dc33c21a11f27a4--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPrHAWXx_fVKw2lAsycu0l0FGBXHhTBV_G7raiYgGJJRhfYMFY0DYJR1A1pMxXsOngstk4EubkkS-OI0mMiL3yUNKHqvLbdLPDGuyqZMEMwFehQcwvfFmPBz2RP4rw4pdPtFNPNIX5zFf39ndyeJyMtEA03WEb_knFiosyVET-G35jcwifmXOq7q_IB8mUsVhNvE1m3nCWDr60_mfvn_6ACqAf-iCaIUNNNYnK-X3PnR6PR2Is4-QBHFl7A-IXehXSRwIkrSSkDS0SUjDJoJzMXgQoDO0Culh-W6cyvfcmz-NG9JelcUWB6pk85gyYevT2MioxgCFjBcSLRdYnUV24W2tobAoCsa291jg5yO2res-dZ5j6w3Knb1kxX6LU1BwF4xjLZV_7EVUkPRnNmepcMlqJc736nEln5lvs9PrM9kQAcusuXkeQQNdMzL0NmprTKilC2ABMxh7oi9GMUo_oW4SglrNvd6myzTQ_aXCFc2ykqIa94eYE-cipa6xAEPL5WVjy7phnswb_mH14JS4Rum,2023-02-28
Umana spa,Junior Elettricista,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.7<i class=""css-0 e1cjmv6j0""></i></span>",1 giorno fa,https://www.glassdoor.it/partner/jobListing.htm?pos=2323&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&cs=1_da199fb3&cb=1677590760289&jobListingId=1008495174682&cpc=883DC43018083D9A&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-ce712589a9dc5655--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPqQAhSbS81MxUJjUnBbjtC1lINGKwLC0VoxvC9rtKX9_Qf5k37hWRjjQctX6AeqQOx7Fw8hVcz0dHWUdc1v-Bggmw35S-lZ4rLG5fPfgKIh4yy3hD-XzASR5xoufaf9ZTFQdfijWeCEFALS2h5eIp-LRXKD2k4zyVgQMSBN6OXxOUaxwpSTWjV5XgUD9y8F5DzTd0UTuG6vL2WVfI-9y0EKFvJPVT3S2QNlNDNa0g6ckOnsqegdb0VfEXKoqSscDzlM1MihWKqcunN13cMFrIwUr_rTOd4lN23e0nnpRxUxxpsLelg5rOPkRKR81xRItxUb6jHXb97b1g91OwPpcfHTCFklXiO7yn3Nzx_5U6MdBY_42SO4ERnxijCHGSxQBTjn5dYpmUDdXks34Sxtq2pVD36AxUkMOKMwftFkYFWTds3Ik4DM0O6ozU2FttO8Cmk1VC4CWm-y3GDyImHzfn1-0kWBCmkJDV9pbvURTqhrOVgqY1URz2A3ao3gpr1tjCejXjkuDVApahm_jiOgoQL-,2023-02-28
Professionecasa,Junior Consulente Immobiliare,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">3.3<i class=""css-0 e1cjmv6j0""></i></span>",Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2324&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c71efc01&cb=1677590760290&jobListingId=1008433261245&cpc=74FD5BE86273CE52&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-7c140037225ea45d--6NYlbfkN0AqUUemj-e6KVLj60MUStS0LnyjT85Uf143Ku3ROh90sxerutPyQja_lGb95V8G6TVBNhZLYHe3XNnG8ZwD81Ae-uy1tt0N28YAt1xHy7u6Yxz4fa-i86g-cJZT0hi2kc_r8YdMW1Y7Cgip-lvedlRBbOVaXk0GMOmlKqQ-QyzGOVrvAwElDcZaPQtdkppI3BRoRYvq3adQFlx1gWK8OhtDWDwNSy21e15Y1ksmetfSDktk5aZE9FIvF5LhX9N_7GaGrR8-R0ELZ-lx7WlrCyFx3r6MKzvACkI2DhTaityWmlShLUXOd59qvfrRxxdhK4wEWkm1npi3OlxXp42ADVVYAakMztoyIOsAJRkPR5BMLpLBSY-oSAk3Qrmkx59Wf8KlKBcD0i7nBpMlEwru993ngh9OeMHkD0myfkAYyhaN3V0WMdJPAQ97y389XUb3UsbKOeakuJ-9NRMy4EqHmERYsu4EgAEUcpJupDugstY1IbARWB5DqFZGIypkrl3eXKctZOeA55U8GDWzYSbmQYy9oq_XEyw0AQY-05fi4GYj8uS21LlUL8j8Hb1epElBPNfokfpvCbpcLAteDboOADtO,2023-02-28
OLIVIT EXPERIENCE SAS,Commercialista,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2325&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_89f827f3&cb=1677590760290&jobListingId=1008464389551&cpc=EE7F0D06914A6BE7&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-b79b0c811fe44d14--6NYlbfkN0BDTqHI8zlWlAkkoxwuL5hzM9ssBd0DtoywxdTGY_B3hVxwAYK6_D5qIwTXwVZk615NvCrr2AhDA7yNhyuBAGL7Jg5uVQ_3rW7hAu8wdiBF9QFMGX2zFFdcYiK_aun6bU7NyUU6qa128gqpa9N4KONTZOuRJruxcL1JZlpQFKMoEfqkc2nfg2MB45aHC77OxH9rfjdRTCoPjnuoiuK1O60lRM3RcVNMckwZXY21iu_Jj1itsEM3AU6qBAHKqj01Vz8s_g3oarj3qTNBJBLosFP_K1NnleHcOP428r0ILiZQ5oIOehIO4WdYVga1z2rr5s1tYtTeckFDSOFmo9XgU0n3LpGbwWUl1tRH101dfHSuZtyyrpjJSZsmjQexfci8BvgUEslM4GFLnMJuhU-G6xdY9qCqiEM6Svs55CNWZ9i6kkcmMJsDvIYnUIfqoXJu-bC-yyfW8x1V6UaVIX7kvJe7RW5Pvg5x2Rl8m4jftVXlVCZ5YePE9EvsXxOYu_uQmpaOEj-jFbQj4fb_Hl2L1Hw4CgFaD2VGJVXFx7SzSAic_fzkw8XEWX-ambBNa3v1VUTz_4De8lyQ4A%3D%3D,2023-02-28
MioDottore,Rappresentante Commerciale,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.4<i class=""css-0 e1cjmv6j0""></i></span>",5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2326&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_401842cf&cb=1677590760290&jobListingId=1008487416157&cpc=FDA93C03AE7AED37&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-c41895b5380f383f--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf7hMm8lPTOWCG9XQ-FbH1d8cmWm8ZcYmBf8FwfbW-CYIGm_xBCUEiQLHz-ZhXtFZ5nJM8-Ry7SuqOke6HH-8aylDvOtGDwVPuYmqccqHL4bYLZmvcisx1UpcpJhht4ZnOyLEUzH0ZbqxGp3n0BdnucnEG7NUvmeE-vn9JHEnFLq6kgOz8VF4ru8XHhkQ3Gf0gwYTtrkY2GF_N8OHd_2EzB5hI0wF23kebEZTMBU7IT4Tco058oNR1RAVrfxUS8XNnrlwK9gV6LdEv-bwKdmxn2RJ0S6hMtIX-WFVL620BNfCr-KziZ_o-cYTkLpNTr9CZu7v6w3PV6A1TQ3QP2gtm0XA2ykXYrpHvyqwQt4-mgDTf6ajQuHZa0QRSCvU6KT_v8PH0ROzM6yVLMMd6-h8nh_rlWS28ikYz3NFs8YW8Krw36yQJeAjI4-PvedPNsj5uTBx7CjOQOMGAn9VjqQRqVFEQ7DFVll-R_XLtW95oQBn8krsRWaCqsAoebptEiuRDrw5s568a4orJ34uEgSrc2POV2w9uNRWBHW19sInPD39uS9I0Xed75_cW-Licm3KPPUuKuUEEGKUL03cFBzln0U%3D,2023-02-28
MioDottore,Rappresentante Commerciale,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">4.4<i class=""css-0 e1cjmv6j0""></i></span>",5 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2327&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1b5597a0&cb=1677590760290&jobListingId=1008487416163&cpc=6BBECBC74F3AC36E&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-29b7704dd30d4203--6NYlbfkN0AF17EcCFvC3sSSauUVKuru0Tz0j2iBkWihqZ056fyRXqqCNSZhnZEzp4hc4sXcmq7Chi5u-Yexf0wEahJY9-806_YCljKkHFElW60RYxjTi53CB1EY2HR8LmSRX8Mo5FKzmpx-mbyR3olOKUerf_yJK4CPYqXK74sKNibu8FwSJTBGacOqDVVxIlEjOBa1dKEZ0Q9dcmRLeD8ZipKICZD5TAxBnnohdW9yMJuZLC670waxj1TQzJeZ2vmQckqAR_mpf4wUoYpvxqqZuINexNANprSU4uWmmW4j2gst0wq58hpTnUizKN2XFDgZrFmXkf7yWdXmvJqnz-_KU2oNrnh_AkMLcMwX6CYT899suQzKH_CoOX6ypwNzsRPFT0_KSmTMNTg-oBiW5jpT_7LTZ10K5judIsQNeb_PP61gtkTR2uawkBIDlG6W79IsIo5gRJ3Wwsj1bnN1r3dPl7QcgYgp_Ra2i2NvwRFO4BFlXe7RpQB8jAjlLAQYEw5Ycg5sqbNCJkBBmSpL7FI8Jis0BSQsmKYKq51Yj4w4tCMx-apUBjtG3nMrVTpopwdFrDSccQlAt8Pg52gBbQne5LHgN64WCH-EWIIflfz-762BH6qwaVCoCe9kIQuEzMrqcmC4NMqIYuXIauW4jprjMqsevfRPMJywwv_OilQ%3D,2023-02-28
Presbia,Medical Sales Representative,Italia,,Oltre 30 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2328&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6619f1fe&cb=1677590760290&jobListingId=1008427549891&cpc=6BBECBC74F3AC36E&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-97dbb1249f86b218--6NYlbfkN0B8w9e-jVCzGhqBUgukvvpcIrUCsdRsAooLth-TTDada57S4RLUr9m3MxF0Lr244BwTYWFvQGyTt_x0Py1wUU-Yq2wuKQTGpxDsz5G2TPh7cJ-9iToPmAkdDpkZSW1E_Sbs9YU4H2qgQNdru0a3NhsqavgtTzmoq9QTihREhLXLturv8vuUs3BGHwlqgqGBnJg83m1Kan6yYpG4_t9R8PZT9VkomFnXXxtsk10Bd88Qd09ws1TBC_VMqxRrXIVdTDoviouQAEDdAisRDOoVQVj06h1_1pxaXpexyHscNken--Q-9NPagChLzPvze7FrQ4cVGciK8-aK1--Xzl6EolkZO8t4_A4fowzttRfmIrEoN3MpXGKVIS9rxKSiRz_uOfxxg_Mk-C5tqP3pVGuXwDgFLnqk300176w-mYeCnRAOtW0mx1Fr5gypePoQXwTANex8O9-pulm4oxgEkCl2ylx5t5_vMPLoSlSoJpN5UY_OSKFTUcSnJK5QW0FNkiRM63Pd_1cmvcOz68GF5irnVlNsQV2WnO5-sRymNRbG11-aL6oOJRBJdEyyHdgKF3G_MsFKdqyefiYZAsE9ifeoBdeeNRyGX73bUBs%3D,2023-02-28
Toscana Houses Real Estate Network,Agente Immobiliare,Italia,,18 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2329&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_96d229e6&cb=1677590760290&jobListingId=1008463643542&cpc=5075878B7C32FFAE&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-bc0a0ac4c60cdf34--6NYlbfkN0BrLpS0Br72OwcKX5kwjkZkL4uaqIif6aOwj43uGzhhXPTYPDr1U8q4Lw9CsX5crea9egZDZlLwuJtj-fWf0LtWH3RWc7bKGGA4yB00aO0kCR1dzXA1Q07aCpi_fOGhrWSuZLJqdfzTTjNE3gsQi4JZCW2cQbsBbapa0lJRnszR5ctFnFU5k6OhUQKzGFjUz86rsPbgQqR3EwwPMT_AkD6ukvRGTYrDsJo7K7r6kXQD-XTDCPhyZVZe4LBDyn7-InSPDZMDczq9kJKncGBlqEzWXBm8fgTjBD-vWi0VYsOE-u6TA5qoACV00THUXP9lUiopE5azpYqVRuezifgbxMy9ackE7Mo5iCt4-RXIbWhywDsRXwZwN3XLF5ylVuXA5IxkdqJlIYr1KyYarXOojLkFPgM7Ixl-bCAbEoMFkCQZd9YVTlLxDRHk8LL0XiXJjeKVa2m3pC-xtXv5G8vIKzOq-diYUncKkrwKmPut8CjMkUln8md2oIKkZUEcKNuENPxGlrh1gAB20zGm5mPR965m09P24qz49_J96FKKSvH3TJlvs4wBFD6-fcRcy6GH7rA%3D,2023-02-28
Inlacoop,Assistente Software Engineer,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2330&ao=1110586&s=58&guid=00000186983389feabdcf5cb5466ebac&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_17bcdd4d&cb=1677590760290&jobListingId=1008464512824&cpc=8507CEB59E1C6AFB&jrtk=3-0-1gqc372hamfos801-1gqc372i1i4md800-abd91bec16ed2d0e--6NYlbfkN0D043elNgvThAgB4rl9m8HL3xMDfeWr76bFN4zGP_6Lrt5Gyu1Vp7MDsaFo1l27EkytozgsrILjJlIZmenpK4n94Op5aNg-65sYskYHqGaq418dowAjhZnpma2DiWzrlexlxgQNk7oVn5z-Xq4bVDn5UDmnNv-jrrGUJPPYUdKcIbUvcEOAML45fcVqU6teq3Zq7BMK4M5jULCli99Xn1iJCS7-Q3VU5YT6Z_Z0hAoMaLZ_CrkGvQhG_VPH__MflXxslzzoEsBH3icI4cM57Q2GqmYYjqMzPUm58hlYQBpXJPEYlnnvRto3s8pN7tGT7_nYhHACKf-ARHPHBHA0V4B_ecAgE8MhSlBzzBgz4StsDHfET12dwxnVlHV9D1gK5Gm5QTV0H1ceyO5-HbAMGHe71d-p9dR4p7t3_UIR_0HkXaoUaqn8uoymdBxMxhIG-vZ3IhLNak3NJoKESj0aSdMQ7vyDjTXZUUuKDnRQFPZH4PZbsOBpcyc_6G9POz96wX5WEExguurvDNzKln8xOtOH_r5bxZSnH114JYii8EW82L0hK4gf5sQZNH2qlHNWcbRVsq7dfEbWH0QYC0V_AtWJ,2023-02-28
Guess Italia S.r.l,Addetto Alle Vendite,Italia,,4 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2401&ao=1110586&s=58&guid=0000018698339df999bd47d6e284bbf0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a9640ad0&cb=1677590765368&jobListingId=1008489219957&cpc=7B914D47B0B0E7B2&jrtk=3-0-1gqc377gvncdk801-1gqc377hjis3f800-e043527c3bd8e823--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qMw55Avltwl16sMkSCFv_vJsDlPdQawX3Q8Urk0A5Fn0Goe5HSk4X0ysuoN78ZLEGPzZ8Jv8Yc2wdjBZ12AdCgaqUCi15BR61eqsq0s1nzpG6O9CxIm86d4Kt0Co4NRgXRmZJgkbRUcPgG9d3giUsBoAWgg0Bcg5cn-w7x3E8rMfb5xnk6FWSs_MfNxZhFbQrNyf3P4UqPMlCO0Z99LNGeCaq9RXXx779Xh9LlICFWqzMTvP2DDhjweUPhv89XuOsYUZH5Gc-vtOVEqZF-zPO1VLcp_iXEZd8hdcMiPnnafj3Dq7YG8zBNM7qwJ7_i0_pWdjnNxmhbX6TWKuvOdxK_waLyAv6P-EDv0jWac8b5RNO7lHpOjoSU7-Q1DqbvbfKg1sQEOK1iyiOaS-LnaPpMC661WWRl4i8clNkTVes61vwupNRx2trGgjeHbujxeJDr1BmbeIue66DkA_FlBZXQ5Wabz9U4hNUe3DsOqMGgU5oaRmKNqYioAHD-IHYgbFH1xCrUipwnt4o-AbDhcvy5,2023-02-28
R&S formazione srl,Professore,Italia,"<span class=""css-2lqh28 e1cjmv6j1"">5<i class=""css-0 e1cjmv6j0""></i></span>",7 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2402&ao=1110586&s=58&guid=0000018698339df999bd47d6e284bbf0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5dff1b64&cb=1677590765368&jobListingId=1008484664024&cpc=F86FB55FF2FA18D4&jrtk=3-0-1gqc377gvncdk801-1gqc377hjis3f800-4d39435f81f390d7--6NYlbfkN0BzyisK0oENbqEFuDLcz4K0nM5jjT0CpBl6AZFuNwb4OcdTG6jwoCL_NMn51xN5U6Y1iVMM-kEzdKjm25iGAXqdBwgQ-7HZEGh1RK_YdUeK9FZdLk54kibMFpO6reHPtscVAVk7PbAEpiUebVYGO0J-oayO6Yjhl19bb16djZoLOam8jCo0E1eDzrDwGHm4Y5C3D9g8Jhbxte_R8QUvDkVOTJFfRysf7wW0PBpF2jFi10ZP1f4Gs18Lf9RA6UJ1zj5vYjVSoNqiJXpHH7H7AbcJ40bnItijtk3q8z9tdguluIML72cPzOybjuiad5-kaWYomTmSwxwrxPmappcMS3XjkZYrxJ0Xz1CSZZ84hpl3oXgijogN_6O73u62OjmOIIVrfEG3id9x92L7QRagBWucwnStBbOohIavUkL9TIvrnYR-eRa8f6kcuH34r6ZFrKBbdeO44iM0YdCtdSyLOgS7Md4HAynIRJHq8Vn-23sNcYiqXd4f0LYIfegcjo3dAazs0FbmhS_ddmnjfYqcrqSIj1vC7T19rCYMZc8YDDB-C-fhriO5tv7vY6VHmSuLHdJLG0gXZd1XvhhvPCFTb0iI,2023-02-28
Guess Italia S.r.l,Addetto Alle Vendite,Italia,,17 g,https://www.glassdoor.it/partner/jobListing.htm?pos=2403&ao=1110586&s=58&guid=0000018698339df999bd47d6e284bbf0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_4fb65fd0&cb=1677590765368&jobListingId=1008464381753&cpc=80CA950050679DE4&jrtk=3-0-1gqc377gvncdk801-1gqc377hjis3f800-7477f64e3eb1b4da--6NYlbfkN0CA67G_SAGmLKr1-1zGryutA_KuKy7K8eYaAWAKkAexSLJ-g7tP2z3xY-Pu5UHMF1qyJ8ZQo784jUGrHvaprqR1dURmLSaWmQNpeRe65l5kDl7m5t6PYQaH9L9-WSsaSQJa6GWRfJ6qNsKGcdJRAmTTOu7AWq5fd00qyjUU60fQXw30SwJsUsD8VSvwoqUtkI3sYbEwDRTDPjyGISFJu0cohhj3G4hPTTsH29TNUe_H_uvT5AXVS5ZXj2gPb7Zmw8shyaRUl06yF_4MFSHZ7bHYVKhqAQSxEbOq25FAgWncZGQMFdd3gqDjLuL4F_xPeDpOOnGSrg_SHtADy_tfw6f7cDEquuPQ4a0ZORXAPECH-B34BKO5ra9QGP6Pbeny50x3onKyiNfljDxA2N945mVQUpqNRGEile-Guu6y_Spm9rcL5-gM3tRLVrowwy13uU5IxM-99IPwjFfQc8MMBzV5DHBrGi22Fu-yxyyO2iaw_zznp4RYjEaD0_f8E0YolqU_3HVO9rZmnp2CFY7cIPRqmPLgjbdw0p6dUPq91DmyL0sriZUzCT83CpIjFMUghBWPvdto53eyFELCONog2fylEMbLJHniB-85Rct_WR7nfb8J_vNdwLsn,2023-02-28
