job_link,oppurtunita_carriera,stipendio_e_benefit,cultura_e_valori,dirigenti_senior,equilibrio_lavoro_vita_privata,sede_centrale,dimensioni,tipo,entrate,fondata_nel,settore,segmento
https://www.glassdoor.it/partner/jobListing.htm?pos=322&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_4a2fac8b&cb=1676655373465&jobListingId=1008428777240&cpc=BAB9AA3F436D8911&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-784983852b66b140--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hhsb1qBVjETfzyO8OoCXRIPGXDMFJB5fOTftHL7XZYI5FSDNoG8g5dgkgMZ3cFv1cEy8QjkCkn7yuBNyf_pZG8iF5FhU5Q5Kj-D5xUWiFA2ZAtWZUrowr0eMHHItdmQJgvBe5VfwPPwyDZGuVEeclDmUJCQbntJ0gHwjx7TLvzfjDHea1xKZ94su0M37mPLnQS3-0m-m_2hX8gsdWn2SX7PHr7m09P7Rr-mhPKnej8jlpS7Ul_SoxSUXFVQkl_4HBDqj0hAWtpON16efySz2rqwDI8IZiUEnCAycnI_GPFC_FHwUqOeTqWP0m4Mie0LAXHSXK9kMtyB40ujoODCfxIFziLp9wUZ3Edn-eOqA0kiNb8jTwndEhgHS7JRFIF357Ej8vKYANkqcfmThoRSV5wAaaw_nuyaMYDLJ1KM08lAkZS9TXcrL1ClFKqCYsF5Ra4d8aJVR5GTqbw1PguxK_wx8EdTtSs9hndhcdDWW-w9km3oq9QCBJcGapnkGB11_0jE3yuydtEOimQuNEUXFjSVeH-sfnnTTGthJoS2SHgKL8dN381OVFCnm66eWHpbcols7SpzI_XFAZsPQ43Oj3eNPSlDxiVnjp58qMdC2n6CbRO3FEoUSi5IhFLiMHhN7antFgTxopMC9yGlJ_xrm6VpveLl5Fgk_mUha8teIezStStEqLnE59dmiJJdmJ_elKR3k82jeedtzEr1VrSip44HUfCZGDUyPPHhz9wa859ix6_ISAbZisZdSl5g1Cajskw%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=324&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_7d262338&cb=1676655373465&jobListingId=1008428773750&cpc=618B7C2C2BCBC227&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-9bbb7da583d84368--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hqGsxqyFkhO4oGCZEX313IH2BNP3NIlMpgR6e61w5XVvtkUMXrlibPhZZJLan5iE0P8KSYvDs4pnpqTtqrSMINUKnJQHqfo_3B57PrTechn5eUc4HXasIxg-wOs9C7elVvuKMe3zSuyF4WJ7Mk-9M6bRpomMA5VL_TmVh8X30E1u-g97GIEIWkGZaHC8XcJsIOaLuCei9bk46ljBd4NIUyxJJfa5d2p1Sw_qZ7MsWsHcMgwOrRGCK6EFTdM0WPX3Iuy9DxJE7a1Q3i8aHsdj8iMY0fHWD1ZWIg1MJzZ70IMHhMBZwmNWtAH5B1S3lLs9B_LPLZSA_odQnWMEUc6Xx4VQKVCO2fmHyXuSOkKoepDRDCYmM_amJIL3h1nC1FE2xbAOOS-GZg_wJUsLW_oEHnJXyApUO0GOstez0amWz4rQOaGYLyE3VAW6vGEb1Yadi0EHIBOW56BUsTckP0MOn7GIMTi65NYPABvJA7pcplvDfUbTkatSZPRNPYiRPaYYB044UlXBMa49qQGFUsCe2Xitv2QOt-C7BMkdEqmzvvxwsHz9dvU42k1wk78gHzW6prxO6UECMuQeLz3QmNoYj8oAJNCfHI2xM1vYSpUmNnJ4uRzGncP4jMu1Oml-uhc0UHzQsOVuRRotwikKCEkaG0tqxWcTzkzZAiHd0NI7fhHxZf55F2BJuI2m4RxE0nqW1jSfYDZZRx6wSQswa8JGU5QWefv7tL5hRlME1e0zpjnB3FWXfkLHrXA%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=326&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a47d27c7&cb=1676655373465&jobListingId=1008451614859&cpc=56C4EA4A1A191A49&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-fa17fbc8d9070d2a--6NYlbfkN0AqJKDTvCOJPOgL4yxmFp2UfjJqiiWbOotL-JwfwlNtPg3wGYK5m6A5hPad6tW_UkBJbAK3EF3lQdR0rFX-MlZ0UkSolRlk47ASxfSZ2qoNdgs6To5dKE0-qbCHUNcGd7Ks8WMFyFzaZx5KWibSSXVMBWn4pQLzsnYqwccAiBuj3IyJ7xg2UuvYDzCo9p_JlZnu3pdsntYtj0NoN6Qeb9Po8k3Jr8aqrIayucZVTly9mAkFQwYDIKSjtklFsfQv9sgJSN85PPXs93Z6EunRjIZcHAcYKghXk4qRLz3qOcRghbRWVM4MOJ87dhzmdZ-FvDhnaOOEz1Q9PiO_pgRjxZI-1pMFQpv3BPgVm1ffTWayKGINlukEWd5wAVFvpsSLElf8x8mPGvFZkvtEmARrM_rRXj3D5I5dYM_LCTct64xXESwO2RguLqOJAs3p0UehV-15aa_Kv7TaEXvZq3BgegdhWhD6tfTrlg9f9cmkKgtUq_nYLv2Hf45I6c766KL9-Xd86BVToNpWHECDCMi_eG0zyHqSM_Q-sABhdAPNt19jxsoIfQboeGm4ARRulWiUL3HMgVHPNJ8VdNtdDnOmCXERKRCch6dHNV4xiehkdMlM8eRNc18sAgu0QYWrSEvSWe7I-0Cz9Q8lEP0ZYISUraK_HLe-9M-AzsVKqH5xRejKJDHRpfpnJLk_49VUhNZW-hE%3D,2.0,2.0,3.0,2.0,2.5,"Battipaglia, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=327&ao=1110586&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&cs=1_7b9ee3d4&cb=1676655373465&jobListingId=1008428776304&cpc=61E17551093C17CB&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-c6cf3088558e36a9--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hiNJNSgAJvN4bwbNpadRhEbGHLHvsmsJhSZ6syB6ANM78u_pIHcVS06f3PePGFGYwmUuz_biB1u3i85u51IhKLBzihS1hSB2QkmvWMZr8qVKCXuSnzHQwW6FkmzGR7J2bYKG_GmATcWd8jczmJGkqWA07MVqmXe6BAnzs_JCnkdlA5aaRUO_vy_MaxqtIEAe0jwDjoxcVsOh9zlS7LSWk4AFTB6qVZaPAappPXIfxCX8UxM66yyVdjQ1mITOMtadBxJ0D1iWLFTd4uH7dK-h6aixDSE3ziB4kJMbxEtI2cYrDE7M2p3xYqw6VHmYNSFl2AfBWbmW3HMwzGAUd-nsG7-KkZFsvYESWxcAdQUco_dYoK5Nh_IggfIpQCzA8qvdMCBiRIoQGkzKqAxrOZkFBtC2bUeEttqUKSF6Mw6ppLhJrWn3ZWykfQ8Vv6b7SAWsbcgdoWJPbht_Ufkcmc4akbgGBvmCytcsbXPSLfrrHbqcpz9Xh-ASrVINNrsaCZ0JnMvay4rIIBrEv8-urBKbw0JEM6Mtm8lNhLx4_7hH_6cPJ4brIOLHfgoojNhuLG0a40batUMCGRzE8PIhfGGQSrb1GY1lVPKe-2DVZsL4QKzBMgK-TfRQzFU43fj0OVk5ceyGC4k5uUbVjrQ9S6swzv2UQByxCJ935LIB_yCPmKFp3TBUuoNzJSuSgw6wUoebMvw3I_rl9ze3dg25zuZhUxK1Ocy12srkVaswP8i0vMd2WqOOpWHPuujRG6Kzdt3iLg%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=000001866072ab1ba5772667026d2053&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b7b48f35&cb=1676655373465&jobListingId=1008444218952&jrtk=3-0-1gpg75aqfjori801-1gpg75ar62bet000-d7efe8dc805f3da8-,2.1,3.5,3.0,3.0,4.5,"Parma, Italia",Da 5.001 a 10.000 dipendenti,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=403&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5e6b9809&cb=1676655388575&jobListingId=1008476335095&cpc=6FC5BA77C9A4CD78&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-ce7253e32ffa3353--6NYlbfkN0BUn9kNOGyIAhrO6RCbYEN57dZs2qsVpyQlh3bw_OdypohC6R73DV8U_27AsO3IagdHBzzPFq4Mpoxa1dziRtIh5_j88jYn3qpNyYY6df0Bpa0oexE4cDIMZjvBRSo3Yl7Dy9cE4XFBuWN8tKYNXpAGg2ie3McVyUMmUMGVBfkzF7tlvwU8mXM0xa9MzeE8HcFQV2qhmhLesXO63rLJJIZt1k0tEdw4e4r3wXQS5fSF_08AhbZi0gDhpfvPN_sv4SZhP3sb2d17Hyib2aP-NsA_sgK2UwyGU8waxus1mG4y2ePuE1d0BUm9MdL50qSo8HeGXZggb3dcp-_PkuZsqgg3OO79Ezqsh6wXuJGaE846upqulkUWsIK04WtlR2ydtaRpva9SxDMADIQpom_6bVLC0mbo3OzgJo6ln3yS1fJdwJVCic_QvH1IIxQXGkVrSCxxI8Kx24uI9RyxKY16HDVzNkc-zsvxNPobele9CN30UcTOtT8sWsrarY7rxQa-slOf8ohQhT3E9TdJT492u-u1LPLMiXMtA8lgMPuOXbttoes6UOeo_RIFFPC4Cqzh2AUdkWtG0CKIKg%3D%3D,2.6,2.0,2.8,2.9,3.7,"Roma, Italia",Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=406&ao=1136043&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&cs=1_77091f45&cb=1676655388575&jobListingId=1008468752874&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-42141571e9b0d85c-,4.7,4.7,4.8,4.9,4.7,"Milano, Italia",Da 1 a 50 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,2019,Consulenza HR,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=407&ao=1136043&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_944ed13b&cb=1676655388575&jobListingId=1008444218952&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-d7efe8dc805f3da8-,2.1,3.5,3.0,3.0,4.5,"Parma, Italia",Da 5.001 a 10.000 dipendenti,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=410&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_81493f7a&cb=1676655388576&jobListingId=1008366232780&cpc=FA84DF7EA1EC2398&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-c832b13d74fda656--6NYlbfkN0CpEwJP_-ORovCaVNouaFYNlTNDtfoo7ECtLfIeTgtafXpXWDjzZSZgUQrxRnnfhNZl2BT73ns1SgEU_-7b-ucZ7-vFiGB6Wffz8HQ2cXqxo6rasbZgwzUa9hx4ZoGK7xw0A4WPP024K-8rUJq9nBh30KHnehD26knqvmSrDq7pnlSGW8GxqAT3D7mJKs9coP8LHmqyyg197ajCSRbnDNksipKdfbPcjghTOsRqiRyvKnzM5PVJ9yMXcIl0yq9iZaNq1P19_MCUcjovcSnxeUEvICgC3E-cavY6JBlzphLmH3T4eMK9jznuPFmzJXjGGInoo7DUSaMDUQDIncKCmr_rzHnJsn4LzVQyQVZ81gFu5tU8xyVDP2FHRe8LRtyQrv-r3QOQ-22v-IaZ2iU02-zJxQ1lak_P83kG8ssInSroEqjINND5u4gejHaiKgofu6G88vlRcQntwYpSf1J5QV_emV4Y8NM4s44QQOGCsPm5yMw2Qnmli0JgvUNCRLJodULgHIEneayxpOXEX0behkYyrQz_kJ2ztpe7DtOkf6QXpcIUj2DRhtEiEoeBUtpW-D_hIZvYjmkFqGg-QZ851wXhtNkjb_KVmjaAxjOIt3bsIQ%3D%3D,,,,,,"Pontedera, Italia",Sconosciuto,Azienda quotata in borsa,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=411&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_43d235b1&cb=1676655388576&jobListingId=1008449668353&cpc=149B3D5996025BBA&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-be8e84958c25830c--6NYlbfkN0AWvytUw1hZ1QP4REuEdY-KP8VngyCPSkPjmKjW9nNuw8nIZyVlV75Qyo_dPig1I9t5filQd1fky7OH_qu7L0DBHzGkOUOP2HvLT9Od-kOE5vUKzbVBwMoYL0b_rbZ4glr_mBwNHGCRNiqdV5E0s8sC4x3GS5b1XpYgX8HaaI7nS29HrFK0SfiAxPvVGt524efwdqTORlDVwH1sLr1EqT6AkYwGKDTvdXqd06U6_c6TMTeaGS13n_0pc_0DWWtXCm38GJu_Ap60K7W_LSkIueP2tJceG-27NvGm9XV4N9U9mV9G1RsrRi4MjRe1UP4r6OFJLBSWOfLCMPiv-oYoRugw1YJ0Bze-Z86Hk7eOHRri9vNqMRX8slaHInBJ3OvQCrs9j72_A8arP-NXMMuaDARQ-S04mz3oIvStBHNq1jd_x6D2TmKguScAg2IkGfhg0CkgEeMYtAWQiUTgwXGJUYbxEG1ndy_aho8q8oyTz_z-INPw7hl0azlB71W7QdcU3GahUuysfX7frAeUxHzMJZbqt1DhgfLzSztSbnylM19fG08brGlzmTRPVDOxOERuYPwz3W_Wgio6hA%3D%3D,2.8,2.4,3.3,3.2,3.5,"Ariccia, Italia",Da 51 a 200 dipendenti,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=412&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&cs=1_a3282acb&cb=1676655388576&jobListingId=1008428774231&cpc=D3E44275D43A938E&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-f5a6edf1a388ed87--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hkxR-1DUp9kmitq_WgNtJ44WG4LjxLQH5X3pbE0vF21HadPBoPfH_uPELx8IigcYYT_8Vkr3_cr09p1_ZxibWRlji2tL8h3Y1NXQcNXNYh4QT1u4n1Ecmr2cQuEuk_JQblveNpGowMdPbGbiR1rbrdLOJ_OL6WLEnfWQKbzvtDM-Tc9OkM-YyJQYibhKOtMLallTBVBV-BwZFXsA5bl1Gqz2jbVJgYJC4BN0QhJMZ3gAxmUL59rHucOxeMA5qSnEY7ycly4v81uNJjLCNR0gxnfz1yX6Gp4IrKOVM7rnXvB7rPR0fpRx5VcJ0htMjXAySaGbK72HmyIEV_rm1DqPucsX5a6MBhst9Owgg6o3MVaN_mw7XSamVWHmV78uY0_doosTeOmvdkU4OwgxUWiQzBUHlDBtbIAQwIbwGWtZ_P9sZqFRPsZe22LfExeBN1COOcaE36NyV1IYxMCmDpoidTKV7UwVJlQm1Opkj2qE_uKyns1fxEOx_zeFbnSlzNQi-OJzQJM_TA0hYgAE2d5btpaA775HsCFAGn0lvVqg5Qgdsr8T84tL8mWa92XagBxWh1W9Tmh-F4a81TXwxI6JbnCligokSIfPMfKqdVdDoD_CIiSczsfs3pD4ETpPuR7UtG4RH60cHiwqXaWqmOXxUpTTDiwXxM_cdit7D5Njlb28JP8ghEcBQ4deUuEh6ELi6N5gv8NAX10OX2wWQPSTkF1Hm1IsG7wGMi3zUfLPaA5OGCu2wb2s0ss%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=415&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&cs=1_97ba9e39&cb=1676655388576&jobListingId=1008274796113&cpc=036CEF58F9688075&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-ad0ff219b4fd5a3d--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw6295LALuDefeCh2Nru4oO2MpQkKCI60sjG4IElYuyXH4wqypOFb7ragigPL51NPVgwlIYnzJhIhLkTIWnBqB6rBUpkNN0nS7q6yWq0MJRqHXC3YlzxRQmkUivuf4bZ-gXgzh3LfY6lOXMGPRYGOasjRPGB2rQpRfKYmjlLsDzUaBPaUxCeClMUFOL9WzxgWZK7URN1eFQwpQFkUjGcNhr3QLXeOjIhgGQHC672zW3CXlV-YdaclvvnrEP51jlbJWeYRivu7aaUC4JvZ9w_zQHcymMaa5oz0SE_kkh5BkwVVNATE5NMPbBjQhHpSRw7I2bxRzKIJiOJFF8B0WjlPhMKOStn4I2KzhlKmwa2K9FSZmeKe-ibW-uBwurLuZ4lb4oHSgscjqXr35UWtUuD1PhS1EZ5S0TGSSdLjrylgrnNtTqTC3wZcgPTS6tqYdkBuPXrZdoej2zrNkogu5NJAV8Fo4BQxFe1Z8jgRBi1hQ_hG9H59k28gczYSYOjeHg6YfXq5CyCp90N6AXWNL13oAQonQuthSECoNKQYANmgeseYQIhsNwH-dODcTY3rfyL6po2AZc5w0v93MbE3fP8x-OeDtFqV5AXGBqkXfFA7xEbJxT8aajSvXRxQd1Owrt33c8HK-mBxhPLYXEw5aHgcu7hm2xmKv_vDCF-pEleosb1DtOBAhUOCEhFlv6ps-QtW4bvUVmAT_RWp8GWuVvdO56bDcaK7ozTYoF97EucRAu66SDmbHo8i-byG0h_WBfWJO8t35-srCC4oA%3D%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=417&ao=1136043&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8921c305&cb=1676655388576&jobListingId=1008431048400&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-bd24b0b0edd55f4f-,5.0,4.0,5.0,5.0,5.0,,Sconosciuto,Azienda - Settore privato,Sconosciuto/Non applicabile,,,
https://www.glassdoor.it/partner/jobListing.htm?pos=419&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&cs=1_50cb25b9&cb=1676655388576&jobListingId=1008461616379&cpc=48B9F4758953335C&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-93058af957ceec75--6NYlbfkN0DBkioJ74HNRv1kkbLI_dqC2yEDIKgJL0nBFSYaLvAaBKZdwsjGyz84gUGVgPPKCPqyXuDp_-MvmEStVIAToREiLg5EPlSiEjPChHzugAKMEhwXnvE27ujmV-zJD6agEs1lT7hUfFIyg3x7rCCDhz1wGKWVEU3_LIv6rQy_j770-Fsqj-GNDrNKsoPCU1xJjxwwYxrcU7mf-pyP81kTe1N-u19DaqXhTrSo8m45HSIY9vX1qem4xHkebTjtVCfgRoxnpNY6wyYGxRjTuAhIkyeMPY-9mMuLgs3psOTJqlEnnrTFASWD5CpJeHJzn0mjtjDeFSZWw7-aqUH-4-sH2G23_eRuRZd5cA-AzH0yA7quDqpEarFEDUU9F71e6Xq4IYAezvidkfC8fWvcJdAnrsFfWyDwgpNm781wRo6XKsjPf5PNzLkkfnWiKKGrfOCVO_8T9nChEeOKx2DjPeetCUcw4U5trNT2mWZszn5nKPaVZ5ZMGF6EbksSqQk0dY6E4BF0t74LM5IEuP1WC5j0bpPPFoaeuIqyGi8t200LyhyPAu-MkBYWe_QjudvS8S1RUdJM89zCr2GbDM1mR79oFOOX,2.9,2.8,3.2,2.8,2.7,"Venezia, Italia",Oltre 10.000 dipendenti,Azienda - Settore privato,$ 100 - $ 500 milioni (USD),,,
https://www.glassdoor.it/partner/jobListing.htm?pos=420&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&cs=1_e77e76f5&cb=1676655388577&jobListingId=1008428779008&cpc=444700D72F2ECBCE&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-a893e76565412118--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFKdzY5G2Tp0o4LyaMfO5bKfK6X5YbunWCs35kaVE6tzPnX_Qv7uJPtuopggK20A09ZkUs--3Jj1OIHBbNOzBOmTA6HSGVnHH3zVzjhy9W_fQNwO8Ms-cLHPqXpW8Cg8g_wuWt-BqJAJW80dU9nm16KR2THFeIBPV68h-8DAFiX-Ucvwh2ZPNHG4iOfz-91V43O06E-NzZw3JlmgV-GXsfGWvmjpt2YpOyyvqU-8QlDsz7wUyRjbJnr3mPMdZBNfMabCea0DEIZyYryWLvWiUyBsE9ly5KaCVDkag7e293H4u4OScUdUsEwCgn8vbKBrf-tRsPYLBVdSUJj_FZpMPM0R-95FF4bNMSVUcPiqq6l4Sdl7P0Lh8s4Y93icWfqANdrKr9hM8laXA_KgDn5OU7kXpXxQu_52tK7rkIygiUWK_-Qv3czZapX-uHjAngAwOXBh22qhqReqE19zrqM4C9sYVWR-qjQXngc0RSbjcQMXKFv1RwYMs50OXNrRMlzKEHCSMDiyh3B-sPDAVeru2_60C-kmR6BwnxKrXqX6s1pRZ12DtEkYwUjKn6yFrmRBZ-PZAXAswg7OzD1dXAtB8ir7s5jXVHnYlurfvA3mRN8BGIDqMCdWWDCfy2z5nZe3YZQJscVmVQ4tXHjILPPHnuNHjDig5xDtgoIIaMytRgXzCEi1jLiN9lm-Gh1SMbFaAvag7F5cHW_9LO0dox-eGWx69K_vP90W1uBzEFPmVbSeo5hykdV5kRXRWOW9KXghT_nk0hgGEQFGw33-Bm9EytV9_M33VTpWb5V,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
https://www.glassdoor.it/partner/jobListing.htm?pos=421&ao=1110586&s=58&guid=000001866072e656bf311998be6bcfe2&src=GD_JOB_AD&t=SR&vt=w&cs=1_81c4e0b6&cb=1676655388577&jobListingId=1008428779749&cpc=BA15C3E50D27FFE8&jrtk=3-0-1gpg75pkhk60t801-1gpg75pl4g2rb800-0ba95b5247fdb44a--6NYlbfkN0AnZZki9slEX_z63wsqeqef2QbFTCLB32XeLZxhwflwiRdXftf8jmFK7AudwSoZPw5olmPJnIU8hlatNRa6h2-uq3nnZInv7wW5nmg1e9umwQIJJXXyFIs9kTHUMrGG_aPosrf0p3Lv-dzDxg8BqlSxdfaiEGraZiVrEHfnX6DtegqtaJZDAb7uQCZcTJbHYi--AX_iOmemcwq-3vOmvVW3rSzsNZdjy59OEsBZJfHeaVbovRy7FipMPdK2FIKCGDGZGTnIeyPbAH-QBuH-nyHZgLve56CXQtr-2QqSLYL63vWsR3WRebrymHyL3Cr6zNdzaWIhXmEWpvk7SSN18W3Pi-2XKn22CtpaSFN1WmgObLW99YRMewUQ9u2wojfYMsuHQkxC0Q8Gvyxhyqv23HbPbuqp-2owwGg6lMV0nD0-vIhhsidHrOTarkRllfiN-mR8oeYXkS3qXtcz6s0BdRUX3r7ahtZbOXx260jUGU_hYOiN1xpljBHekmB4z3N9jkpVLu9ABhQUiNkDpMOHPirPxqwYqBZ6hdCWY4Vtt2s_YizoTxwquL_ZwqKKDtR3Z0GUAvB85u2DUhY-P5SHCSG66-aauligTlauoZtsvZVV0zNxfdl96_qYceUjo38jDB4E7Ugukh-UYiLcfFTOiYN4EgEsMSdG-n9svkB0bCKmZd7xY6aCSWYNTXVskbGQsTOs-ELdhQp8boyHpmMl9so7Xcu0rLVJYQHiEkP4UJvp80kf0sS56VNAMciyllfpI2GTi4jO56ftlTypX8xY0MLS91-gYKrrqnQPrd8MBLDvoxXZNfLoTB6TbwGFKJjSx6sAI_6k9mbYr4YZ95wq5HEYSriMfayqlKQ%3D,3.5,3.2,3.6,3.3,3.5,"Zürich, Svizzera",Da 201 a 500 dipendenti,Azienda quotata in borsa,Più di $ 10 miliardi (USD),1996,Selezione del personale e subappalti,Risorse umane e selezione del personale
